customer_id,feedback,rating
9QZ0J01CT6,Facing frequent call drops.,5
0QI6PTKLOS,Facing frequent call drops.,4
XSZYCNONFN,Customer service was very helpful.,3
VWHIMG8M38,Good network coverage.,5
XQP7GXJYRE,Billing issues observed.,3
VSYP9JPN3D,Good value for money.,5
8H9C3M6RC2,Had trouble with international roaming.,4
QOPWOGRON0,Billing issues observed.,3
MW5SPUJAK8,Satisfactory experience.,2
UR02I5LG86,4G speed is impressive.,3
B85CORKLW3,Good value for money.,2
O2O49ZHEXK,Excellent service!,5
IPHKM9WJMO,Good value for money.,2
W50GSE4BA6,4G speed is impressive.,1
QTRDP9Q4Z1,Good network coverage.,4
W8DK3G1BFD,Facing frequent call drops.,3
AB0ER8CSU5,Excellent service!,2
NZ7Z70HDTW,Billing issues observed.,5
8GNW89FED4,Billing issues observed.,3
U3PPJHM03Z,Excellent service!,1
ZRMR9EU7NO,Not happy with the service.,5
29GY7QH9V5,4G speed is impressive.,4
IMD9DSVKBZ,Had trouble with international roaming.,2
41RT20CYEY,Good network coverage.,1
0WG5X8R18O,Customer service was very helpful.,3
TUFN0PLE39,Had trouble with international roaming.,2
NGL0KJZ4DP,Customer service was very helpful.,1
498ZVOAVCT,Customer service was very helpful.,2
EH4F8XBTNL,Customer service was very helpful.,5
RGFG6JPLWO,Had trouble with international roaming.,5
RSQ8977J65,Facing frequent call drops.,1
5K1ZO7OJXG,Not happy with the service.,4
DU4WYM1QJV,Not happy with the service.,4
14TW90C4TW,Excellent service!,2
3RLH4FRVDX,Had trouble with international roaming.,1
JP642KZ20V,Satisfactory experience.,2
52ZX4NFXYW,Excellent service!,1
I9QM4D7VER,Satisfactory experience.,2
HY4SHYAWYD,Good value for money.,4
PQ2QP90CBS,Not happy with the service.,3
8JY7GPI9UM,Not happy with the service.,5
BCQKS3PXV1,Good network coverage.,1
0SSBYLMVBJ,Satisfactory experience.,2
JTIRUPOFI6,Facing frequent call drops.,4
C6EA82HLJB,Satisfactory experience.,5
VQS6OKF3XL,Billing issues observed.,5
VPE5WQWIV7,Not happy with the service.,4
I74DZUZYBJ,Not happy with the service.,3
E8LXDIDOGR,Billing issues observed.,3
UXYHWEFUYS,Good network coverage.,1
WT2ZTF92VT,Good value for money.,3
BECSYU5FXC,4G speed is impressive.,5
UGFNDPDC5Q,Good network coverage.,2
Q2G7G1IBFB,Billing issues observed.,2
8XUEH92WBC,Billing issues observed.,5
NP6YYU2JJK,4G speed is impressive.,2
XOLJBLDUQM,Good network coverage.,2
8DG57ZR31F,Billing issues observed.,1
0K3FOTC769,Satisfactory experience.,2
KM0HEMORZF,Billing issues observed.,5
JO2QH36DJO,Good value for money.,1
CEXZ4MRPVF,Satisfactory experience.,2
98FFE4TT07,Satisfactory experience.,1
KVB4UL3HIL,Facing frequent call drops.,3
CEZHOL1VEQ,Good network coverage.,3
6U4TJJT7NV,Excellent service!,3
RF5KSEXDZV,Customer service was very helpful.,3
SNW3Z3N6X1,Not happy with the service.,5
CMPN6R0OW5,Customer service was very helpful.,4
FJE5PK8APF,Good value for money.,5
UL0DSLJEV5,Billing issues observed.,3
6CUNXV2SAB,Customer service was very helpful.,2
ZMVGF9ET6J,Excellent service!,2
TZXRGFR8KB,Satisfactory experience.,3
B3VP0N4878,Excellent service!,4
NTSP6TZ2I5,Facing frequent call drops.,5
06D48OPWLT,Excellent service!,3
ID9FYP7ZY4,Excellent service!,4
7UW1AX8PNV,Had trouble with international roaming.,5
LB7QYE6PJ6,Customer service was very helpful.,1
6J8W179YH3,Good network coverage.,3
HT4P3N5R38,Excellent service!,3
U7DJ9WHTXX,Good network coverage.,5
9SI14U6J7P,Satisfactory experience.,4
S9BF30CY5H,Customer service was very helpful.,5
6TWH2C71ZD,Customer service was very helpful.,1
IU9OOWI1A2,Customer service was very helpful.,3
PH4LV5C6H8,Satisfactory experience.,3
1M9WQI9IZG,Good value for money.,1
7JCWRXNI7M,Good value for money.,4
8UD2O2ELVS,Good value for money.,1
PRSFIGTX7J,Satisfactory experience.,5
4F5FJSBSZN,Facing frequent call drops.,1
90MDALIA1E,Not happy with the service.,4
I4W2ZZ29U7,Customer service was very helpful.,2
LL8332A1NI,4G speed is impressive.,3
ETPGQPR7KC,Billing issues observed.,2
VXG101V4S4,Good network coverage.,4
9B892N7Y99,Had trouble with international roaming.,3
IIODXKT504,Had trouble with international roaming.,5
GKL6ICM0HP,Excellent service!,5
75YYWDGLH1,Billing issues observed.,2
8W0XZAZSKA,Customer service was very helpful.,3
SJMS05L1Z1,Not happy with the service.,1
8VMQJLYYDG,Facing frequent call drops.,3
XF4K5D8D8W,Good network coverage.,5
WC8UGE6GKA,4G speed is impressive.,3
N55MLR05QY,Satisfactory experience.,5
TZJ8Z2HJMX,Customer service was very helpful.,2
1BRLT4VBAM,Facing frequent call drops.,3
QG6NI3CIC1,Good network coverage.,5
9ARHNBQI5D,Good network coverage.,2
Q0QTWQOZIH,Satisfactory experience.,5
HJ3MQ96QYY,Customer service was very helpful.,1
ESH5Z7SA92,Had trouble with international roaming.,1
NISRJTWLKX,4G speed is impressive.,4
VPPOFZ19XU,Had trouble with international roaming.,1
UBZZV4WAXP,Had trouble with international roaming.,1
C619SVMTKP,Good network coverage.,1
U5KEI6TO97,Had trouble with international roaming.,3
3EHJLFL7EZ,Customer service was very helpful.,1
B1LOJ2CL39,Billing issues observed.,5
2CNGUXOI7O,Good value for money.,3
NP58H013BW,Billing issues observed.,1
4O83GYLST3,Satisfactory experience.,2
VOTBDILZFU,4G speed is impressive.,2
FY21VSOGGY,Good network coverage.,3
GK1ZLVCAQ7,Satisfactory experience.,1
QHTN4LECID,Billing issues observed.,5
ME3Q8Q1JYT,4G speed is impressive.,5
FQJ1YHXMQH,Not happy with the service.,4
IDYE4HPOYF,Good value for money.,4
AQLTX73MJR,Excellent service!,4
5YMWDEX63H,Good value for money.,5
JDMCFINNLZ,4G speed is impressive.,1
OBPX8C99RK,4G speed is impressive.,5
YA97HOY8AA,Excellent service!,2
Y4WYPFO0P4,Billing issues observed.,3
6R5Q9IM9PM,Satisfactory experience.,2
XK2MCV8XY4,Facing frequent call drops.,3
GACHIBFBCI,Excellent service!,1
GXFBT4Z6QF,Customer service was very helpful.,1
N7TYES9TDC,Good network coverage.,3
ZUOQG73G39,Facing frequent call drops.,3
QKSESG5HIK,Not happy with the service.,5
DVTNMHBM3J,Good value for money.,1
K98WF75S8H,Facing frequent call drops.,1
V2J4WP2333,Excellent service!,4
P2AA1ULC17,Good network coverage.,2
9GL7EU704W,4G speed is impressive.,5
H0JVX91RA7,Satisfactory experience.,3
IRH3IVVPHF,Had trouble with international roaming.,5
1KOREKLFKA,Customer service was very helpful.,3
W113LS3Q5K,Had trouble with international roaming.,2
UOG3N8126X,Not happy with the service.,3
9O7IBO2QF1,Customer service was very helpful.,4
S2PSO0IPXJ,Billing issues observed.,2
U3KPEA0F7I,Facing frequent call drops.,5
5QX5L4SUKG,Excellent service!,5
I224JQXU3C,Had trouble with international roaming.,1
PFREFK7J7S,Not happy with the service.,3
76CZ3EZVVI,Facing frequent call drops.,3
VRU3A5G9Q9,Excellent service!,4
21IXOKYLE1,Satisfactory experience.,2
RFE2DP7FIV,Customer service was very helpful.,1
ZMORNP1MWC,Billing issues observed.,2
3IOK2NI3EJ,4G speed is impressive.,4
27VWM3I0ZU,Billing issues observed.,2
UW5PHQ63TE,Satisfactory experience.,4
S9UCQV7Y42,Customer service was very helpful.,4
LUR73IWIJQ,Not happy with the service.,1
1XL5IQHH2V,Had trouble with international roaming.,2
1RXIPZMXZ7,Had trouble with international roaming.,3
YKKKM4TL03,Had trouble with international roaming.,2
WN4I1P8ZX8,Good value for money.,3
KWML51Y8NP,Good network coverage.,4
U9VXB6R2RL,Good value for money.,2
CCVQLU2SEJ,Facing frequent call drops.,1
G9S0IT7H7W,Not happy with the service.,2
AQU8PDLVEH,Not happy with the service.,2
36ADL2FO5N,Billing issues observed.,2
IZQKUPBLC2,4G speed is impressive.,3
WA50A7LB5M,Customer service was very helpful.,1
TF537LO3MF,4G speed is impressive.,2
DUFT2Y36IC,Excellent service!,4
VIIH70ELT1,Customer service was very helpful.,2
AJK4REKLOK,4G speed is impressive.,3
5TJLF27695,Had trouble with international roaming.,3
FRLPSR52S5,4G speed is impressive.,1
CD4ID245P1,Not happy with the service.,3
P4RVAOQV78,Good network coverage.,1
83S3YEDJN6,Not happy with the service.,1
HUS8P86NBY,Customer service was very helpful.,5
YHPB64B0XO,Not happy with the service.,5
ENKYUT4OKE,Excellent service!,5
FGH6BP6DYP,Billing issues observed.,2
K9I9A2O968,Not happy with the service.,1
4R4GMBNQV3,Billing issues observed.,5
IA7G4DFZZR,Good value for money.,5
4S1S0FVBCX,Good network coverage.,4
7J4Q8AWRBU,Good network coverage.,1
BZH0TQS2ON,Not happy with the service.,4
STXEN1QX5Z,Good value for money.,4
4OHK0T6TED,Billing issues observed.,1
9Y4MHY4WDH,Excellent service!,4
UDNKSPME0H,4G speed is impressive.,3
EGHKAEOYE4,Satisfactory experience.,2
J0UPGENQFA,Satisfactory experience.,5
46NT2A053L,Facing frequent call drops.,4
LRR3OBFYSC,Not happy with the service.,1
BTZHEQF6RL,Had trouble with international roaming.,3
PC1UYSKMR8,Excellent service!,3
T2PQ90DZE0,Had trouble with international roaming.,2
SI5RY3OE02,Satisfactory experience.,3
VDWURMFRSK,4G speed is impressive.,2
AZQK4AW45S,4G speed is impressive.,3
AJOWLP29GY,Good network coverage.,2
R40I9IINEL,Facing frequent call drops.,1
W7OWUM6QI9,Facing frequent call drops.,3
IR75WKYPPC,Good network coverage.,2
3Q3NXSSR5E,Satisfactory experience.,2
K4M31GWPK5,Customer service was very helpful.,1
MVCH174G5W,Excellent service!,1
2IKWZKNGNM,Facing frequent call drops.,1
BFMG80UXBU,Had trouble with international roaming.,3
3W3LCQDWAG,4G speed is impressive.,3
FYC99MOKX7,Excellent service!,4
46KD4HAK3C,Good network coverage.,4
JPH55ZHUDJ,4G speed is impressive.,4
3OIJPKWX1Z,Billing issues observed.,4
HRBYB2XSMD,Good value for money.,1
EBEKGMJ1UP,Excellent service!,4
J3GU0Z3SZL,Billing issues observed.,4
V8652NJJ2X,4G speed is impressive.,2
0VCYHGZZJK,Satisfactory experience.,2
VD7VGDE4MC,Billing issues observed.,3
632AIZ6BOW,Good network coverage.,3
ZKZ7QYMGE8,Excellent service!,4
N7IUWFWT6I,Satisfactory experience.,2
TKL5605REQ,Billing issues observed.,3
SDBM2HCX5R,Customer service was very helpful.,2
7S70MT9V2Q,Excellent service!,1
4EMT9RU2VW,Had trouble with international roaming.,5
EUMSFCEG9D,Not happy with the service.,1
YQDPY0K40E,Satisfactory experience.,2
A5DLZGT0KQ,Billing issues observed.,2
1GZIRL5OFM,Not happy with the service.,2
40UY4FA63Q,Had trouble with international roaming.,3
6K7RB3RUEA,Facing frequent call drops.,3
T62373JKS6,Customer service was very helpful.,4
SO7O519G0I,Facing frequent call drops.,4
BDK80IW4TT,Excellent service!,5
1ZMVN7P5U3,Good value for money.,4
WWJOFQWAMH,4G speed is impressive.,2
GMADAMMF3W,Good value for money.,3
U929ZZRQ2Y,4G speed is impressive.,5
QZZPP38OPK,Good network coverage.,2
E8RVMZOHPC,Not happy with the service.,2
R30H2IUZWB,Customer service was very helpful.,3
DZ0DTF3J9G,Billing issues observed.,4
SRFVUM9EQ1,4G speed is impressive.,2
PN81O6U6P2,4G speed is impressive.,4
1E7WE3NTII,Billing issues observed.,1
MQ7E3GA2FK,Satisfactory experience.,4
9G11RNDKVV,Satisfactory experience.,3
VW9L15SWLX,Billing issues observed.,4
BLVQTS5JQP,Good network coverage.,2
XBGXAYZWXM,Not happy with the service.,2
14GO9RSX1I,Had trouble with international roaming.,3
V87HQDY19F,Customer service was very helpful.,2
YUQBEA83MM,Customer service was very helpful.,3
95TZHE0TG7,4G speed is impressive.,4
FXPWCNWNIQ,Good network coverage.,4
DXDQH4HDSL,Billing issues observed.,3
SA278EIA4F,Good value for money.,5
G1GUJHJ53B,Not happy with the service.,2
3ZWIO0SPD4,Good network coverage.,5
L1ZQ721MWK,Excellent service!,1
CETQMI2UFX,4G speed is impressive.,4
7ZQHB0AZ81,Not happy with the service.,3
402RI5HQJ8,Had trouble with international roaming.,1
DYH1I1H29I,Good value for money.,5
CV9VHDK47O,Good value for money.,5
CKXMNDKTT7,4G speed is impressive.,2
981I7CP8RX,Satisfactory experience.,3
1CYQTVR0VT,Excellent service!,2
S7N75NO171,Excellent service!,2
68IN77NHWK,Good network coverage.,5
7VP28U6CLY,Facing frequent call drops.,1
OSNHI1FCDA,Billing issues observed.,2
APAFBIEV1R,Good network coverage.,3
JF17BNGAMY,Satisfactory experience.,4
SA2O2EUP9P,Good value for money.,4
XTT5SMFF43,Had trouble with international roaming.,2
LQFYJR97BI,Facing frequent call drops.,5
16MYP4HGW0,Facing frequent call drops.,2
OVIKS8XY5S,Had trouble with international roaming.,5
CZ46CBO6NS,4G speed is impressive.,2
TRPML2H6ZT,Billing issues observed.,5
AI6IMYLWW8,Good network coverage.,1
7CMK5QAJDP,Facing frequent call drops.,1
LQ3CXZD27E,Facing frequent call drops.,3
RRDPZAHB04,Not happy with the service.,5
C43C472NNE,Had trouble with international roaming.,3
814ZIL2ZTW,4G speed is impressive.,5
GHWORRELCZ,Customer service was very helpful.,1
DFLFN60ZC1,Good value for money.,5
CLCTWB3DWG,Customer service was very helpful.,2
F2T33GWHC9,Good value for money.,5
TPVEV0QJHY,Excellent service!,1
40RWBHW8X4,Facing frequent call drops.,1
1PMW88V9N0,Not happy with the service.,1
ZEFGHXS5MO,Had trouble with international roaming.,2
I4FD43WPM5,4G speed is impressive.,1
BRNQAB0WL7,Customer service was very helpful.,3
THMKXPZ638,Good value for money.,3
IKOI2TMYE1,Facing frequent call drops.,3
G9A4Z2AEOU,Good value for money.,5
JEROP7UWUD,Customer service was very helpful.,1
8XP9IZHE1M,Facing frequent call drops.,1
FDLB2HBUZJ,4G speed is impressive.,2
TFI2R2QHLS,Good value for money.,5
G81UQF365S,Good value for money.,5
MJSPBH9VVE,Customer service was very helpful.,2
9X5ZBI4598,Billing issues observed.,4
WBRETBP40L,Good network coverage.,2
WSSEHKL68X,Customer service was very helpful.,4
7DD4F8JZL1,Not happy with the service.,2
GEUPN66FGG,Excellent service!,4
P9A8SHRE1Q,Billing issues observed.,1
NU260S8YNS,Satisfactory experience.,4
2XG605ZJQC,Satisfactory experience.,5
9NWZIWBV2A,4G speed is impressive.,4
DUGGTTBD46,Excellent service!,5
LGEP6VWXK8,Good network coverage.,4
0Z71JSU4M6,Billing issues observed.,2
BQ2I5NUNGM,Had trouble with international roaming.,1
SZ0Z2BBCWD,Excellent service!,5
HMDNZPXVCY,Had trouble with international roaming.,1
KEEWJRQ7ZO,Billing issues observed.,4
M8EP65LI7B,Customer service was very helpful.,3
IVXJPJM9HQ,Good value for money.,3
1T0T7IL26V,Not happy with the service.,3
EPPJ8AQRYH,Facing frequent call drops.,2
HF210IIR88,Customer service was very helpful.,2
MZ75LE6W2Z,Not happy with the service.,3
F2GP9KE8R3,Billing issues observed.,5
GWDLF0E2LZ,Good network coverage.,4
7VB8W1USH3,Not happy with the service.,4
3O4E8R56ZY,Facing frequent call drops.,3
GZMUPWDV8N,4G speed is impressive.,3
KK3MDMBVGN,Facing frequent call drops.,1
OKE48A2F94,Billing issues observed.,4
4LT9AWK6IH,Satisfactory experience.,4
J6W7FDYBV2,Customer service was very helpful.,3
C8ZC1ICU64,Customer service was very helpful.,1
J3OCTR3DSL,Billing issues observed.,1
PJDAMRX5IR,Excellent service!,1
P2S0EIMSSU,Facing frequent call drops.,1
R77UFXJNL9,Good network coverage.,3
YLBBTTXX43,4G speed is impressive.,4
QO35YRNADK,Facing frequent call drops.,2
T8QUONFLJ4,Billing issues observed.,2
W87AHWDLDE,Billing issues observed.,4
42GLVP99NR,Not happy with the service.,4
I4MCYZKA4K,Not happy with the service.,5
9TUR8ZO3FQ,Not happy with the service.,1
YUI012PZMW,Facing frequent call drops.,3
RVIKX9YIP5,Satisfactory experience.,1
458Q3KQEEA,Good value for money.,1
CC39QY961L,Satisfactory experience.,5
HSBHYADJAH,Satisfactory experience.,3
DSV8AGYSB2,Good network coverage.,1
KHN1H0SUA0,Customer service was very helpful.,1
83TJPNDQX5,Good value for money.,4
ENA6EJHXMY,Satisfactory experience.,5
WCNY1LHMJD,Billing issues observed.,3
1MI3WALU4H,Facing frequent call drops.,3
R3ZXXUHNMS,Excellent service!,2
T68LG0CC67,Good value for money.,1
UWRU0JQZHY,Good value for money.,2
FPGZS2I771,Good network coverage.,5
8FOXQPDTKT,Excellent service!,5
M4DED3GG0G,4G speed is impressive.,5
M9C4LTI7KE,Customer service was very helpful.,5
PNJEW3WNWS,Good value for money.,2
IBKN5MJLKC,Satisfactory experience.,5
9YTWW92WRR,Excellent service!,3
724TLNLN28,Not happy with the service.,1
E2GAJSPCTR,Billing issues observed.,3
J1AKI7IUQ0,Facing frequent call drops.,1
ZEFOSRF8X4,Customer service was very helpful.,4
4KE53BA16T,Good value for money.,3
MRMMDWIT76,Excellent service!,1
Z8YGCIZKRM,Good network coverage.,4
2Y3TWPH69Z,Had trouble with international roaming.,3
K4GXVHVAK7,Facing frequent call drops.,3
AW8KXJNGRE,Facing frequent call drops.,5
ZYVR9TKQN2,Satisfactory experience.,5
Z7CA4Z10AM,Good value for money.,4
0W30BK3P32,4G speed is impressive.,5
QBHK81W4NM,Facing frequent call drops.,4
ALPAPX8JFK,Had trouble with international roaming.,4
VBXSAIAGCR,Satisfactory experience.,4
HKYJDXB7FR,Had trouble with international roaming.,1
3C0E34NOYB,Customer service was very helpful.,3
SS6HF87QCL,Facing frequent call drops.,5
Q3E0OUZH11,4G speed is impressive.,5
C8BOXGCLTU,Not happy with the service.,2
ZGLVEN9948,Excellent service!,3
BI09A09W11,Good network coverage.,1
UH3QTOI8DS,Had trouble with international roaming.,3
EBADE46TWC,4G speed is impressive.,1
UD9CW30MA5,Good value for money.,2
TE531HF5P3,Excellent service!,3
VGG0DJTY45,Excellent service!,4
PC993FZ998,Satisfactory experience.,5
9XB854R4LW,Not happy with the service.,3
ZC595H0NDS,Good value for money.,4
NOV09TY4AN,Had trouble with international roaming.,4
2M6S8UX3IU,Facing frequent call drops.,1
UF1C2J8CKH,Facing frequent call drops.,3
8NVDTO8NDZ,Had trouble with international roaming.,3
8DY72UKUZW,Billing issues observed.,2
K6KU25I5OB,Billing issues observed.,4
AOX3CJI60D,Had trouble with international roaming.,1
C5W8JNO7P4,Satisfactory experience.,5
L04PVD5WDO,Satisfactory experience.,5
DVS7SD38Q0,Had trouble with international roaming.,1
5GE9UIL7SH,Satisfactory experience.,4
MGIOVFSWZ0,Facing frequent call drops.,5
DYHP6LKNF6,Facing frequent call drops.,4
CLH0N4J0YI,Had trouble with international roaming.,2
PEQTQACAMW,Excellent service!,2
9ESMRU9K6M,Not happy with the service.,1
BXZE9J8IFU,Had trouble with international roaming.,1
Q5KB45PXOL,Good network coverage.,4
OZDWO8HHQ3,Billing issues observed.,2
SCF24MPZHQ,Good value for money.,1
VL5EKFTS21,Billing issues observed.,1
XJSL38AICO,Customer service was very helpful.,1
MHSDG7QCVK,Not happy with the service.,5
8BZYKXJ6OE,Had trouble with international roaming.,2
V6CBI0FCFW,Had trouble with international roaming.,4
RB3XRWJGQ2,Good network coverage.,5
WIEQC1COMO,Had trouble with international roaming.,5
S91AKFU8ZO,Facing frequent call drops.,4
64CYIFXQQ6,Good network coverage.,5
RCXY6254QX,Satisfactory experience.,1
YM0ACJCFFU,Good network coverage.,3
K24X1O6AHS,Facing frequent call drops.,3
IHTBE31629,Satisfactory experience.,3
3RSK9SJJYM,Billing issues observed.,3
ZMMWQ6N4IQ,Excellent service!,1
1ORF5GJS9M,Not happy with the service.,1
NRI7MQJWRP,Good network coverage.,2
Q027CB12FM,Not happy with the service.,4
LOS974I34G,Billing issues observed.,1
DVLMUBJFKF,Billing issues observed.,5
63QJD87AE9,Not happy with the service.,4
2VW16G1MYG,Customer service was very helpful.,5
4MKA35IK4T,Had trouble with international roaming.,4
E3WO3JO5SG,Good value for money.,2
BWLFUIRYOS,Had trouble with international roaming.,1
DKO7JCKLP5,Had trouble with international roaming.,3
340CS9HL27,Good network coverage.,3
YOA1DLOW1V,Excellent service!,1
4GTWVQI2XL,Billing issues observed.,3
QF2OIC7TJV,Billing issues observed.,3
08FC2FW7DP,Billing issues observed.,4
2DYMDPEB17,Billing issues observed.,4
932TN1ORSE,Customer service was very helpful.,2
6KZJLQAG7E,Good network coverage.,4
U9VFVARK0E,Facing frequent call drops.,4
2D74MR0AR8,Excellent service!,2
D280XHLBI8,Facing frequent call drops.,1
66R3ZPLTMM,Billing issues observed.,5
LX84W4JDA3,Satisfactory experience.,5
2J49H0ORQZ,Had trouble with international roaming.,1
LXLPA69B0X,Facing frequent call drops.,3
KHMWQBGYRU,4G speed is impressive.,2
YYUU22X4Z3,Facing frequent call drops.,3
D2SU9MNL69,Excellent service!,4
F2DLJ26VS3,Good value for money.,3
8XZCSP69RF,4G speed is impressive.,1
ELQGPZLIUN,Facing frequent call drops.,4
TB0SID0WBN,Not happy with the service.,2
SX94FE4DVQ,Good value for money.,1
P73YBQHBQN,Facing frequent call drops.,3
Z6326HMH5P,Good value for money.,4
S0M07P622I,4G speed is impressive.,2
1YLWE9G2ME,Satisfactory experience.,5
0DXQ15ZRH3,Not happy with the service.,2
Z8Y5T5K998,Good network coverage.,1
N1OPJLXKEV,4G speed is impressive.,1
JHCU1MZ5Z0,4G speed is impressive.,5
CXG4E9BL46,Good network coverage.,3
858E7Q15MI,Not happy with the service.,5
4IBOH8R58U,Good network coverage.,1
C157C3IPZI,Not happy with the service.,5
BPBJON1HH6,Excellent service!,3
FB119P6JKP,Satisfactory experience.,1
KCSQUE2SSJ,Facing frequent call drops.,3
Z2U6SFB69A,Good value for money.,2
WGXBCX6LFN,Facing frequent call drops.,1
8Q7Z3SAAV6,Billing issues observed.,1
PWZFKL15U6,Good value for money.,5
B1C3PVHWFZ,4G speed is impressive.,4
RMFCIJHTN7,Good network coverage.,2
OTWR7SW017,Good value for money.,5
QCO45BSA2S,Billing issues observed.,4
VDUVHUIRTI,Excellent service!,5
7DX66CT0XB,4G speed is impressive.,3
ENW7SEIMKW,Good value for money.,5
57THTSLD3D,Billing issues observed.,4
1V4NZ9F7O0,Had trouble with international roaming.,1
0U185VS7C8,Good network coverage.,3
JOBVARCSZQ,Good network coverage.,5
699FZF570K,Not happy with the service.,1
UXAVTK2Y7R,Facing frequent call drops.,5
RIR2ZAALHI,Good network coverage.,5
8N1VK1WXBM,Facing frequent call drops.,1
TU7HHH6GSE,Excellent service!,2
JA8R13JO6S,Had trouble with international roaming.,4
04V43NMGXU,Satisfactory experience.,5
1TLVQRPDPY,Good network coverage.,2
JIBRUMZSX2,Facing frequent call drops.,5
W9WCZUT2DD,Excellent service!,3
GQ90012O2S,Had trouble with international roaming.,4
N9V2GP1OOC,Good value for money.,2
3C24R4YBK1,Had trouble with international roaming.,5
A5B0S6FERF,Not happy with the service.,4
I87CQGHB1N,Customer service was very helpful.,3
ID8NBZK7W9,4G speed is impressive.,3
S6RZSOST6C,Excellent service!,4
DCJDSYPFX2,Billing issues observed.,4
673JGUZMWF,Good value for money.,5
YIN63WZGX8,Good network coverage.,5
62WK5VAO35,Customer service was very helpful.,2
LMAUW2SMX0,Billing issues observed.,3
T45MVGL9RL,Had trouble with international roaming.,1
UCFCBPOEO8,Customer service was very helpful.,2
HBB5UGQRSH,Billing issues observed.,5
6X95ZCRBMI,Customer service was very helpful.,4
33IIQ86YK7,Satisfactory experience.,2
VLOXQS2008,Had trouble with international roaming.,2
9CPCP8DTKU,Excellent service!,5
Y2MHAUTK2R,Facing frequent call drops.,4
526ZTHW2O1,Had trouble with international roaming.,2
G1ACG6QDF6,Satisfactory experience.,4
IWW2P4LVOS,Had trouble with international roaming.,2
3Q9G62NZ1P,Not happy with the service.,4
XW2Y028FHB,Good network coverage.,2
YWZCLPC1ZC,Not happy with the service.,5
WGLSVKZRN1,Facing frequent call drops.,3
QEE6PW6KSR,Good network coverage.,1
TIQ1YBZQ0Y,Facing frequent call drops.,3
4EGUXCJJS0,Satisfactory experience.,3
C29LOBP35Q,Not happy with the service.,4
PYJHW3YD6C,Good network coverage.,2
2PQ0QA6EIK,Facing frequent call drops.,3
JF2TMQQT61,Good network coverage.,1
WDWS80V7IT,Good value for money.,5
AC4N68YFYB,Customer service was very helpful.,4
N3N21ZI2QZ,Billing issues observed.,4
RXEP1F75CL,Satisfactory experience.,4
AZYVBQW60S,Satisfactory experience.,2
EKLC9P7HLE,Good value for money.,3
PI0ZAPPZJD,Satisfactory experience.,2
Z4YCX0RKNB,Excellent service!,2
R6UHWQWO1Y,Not happy with the service.,5
5ON8R6KFJP,4G speed is impressive.,4
RUNDDTYT51,Facing frequent call drops.,4
V4AGOEK50O,Had trouble with international roaming.,1
TFP7ZQATEV,Customer service was very helpful.,4
1YWU3D58E3,Had trouble with international roaming.,1
J4DUUPXHH7,Good value for money.,5
OMQ6S47B5R,Customer service was very helpful.,3
HY4Y0LFH3L,Had trouble with international roaming.,5
766BM0P607,Facing frequent call drops.,4
LK31Q3MIX8,Customer service was very helpful.,5
9MQN91RJ5E,Billing issues observed.,3
8I2IH07SAN,Excellent service!,1
MRGI12NJVN,Excellent service!,4
CVW6YP4O4X,Customer service was very helpful.,1
4ULWZ15U6J,Not happy with the service.,5
PSO6JCSSU8,Customer service was very helpful.,1
08QCMP8EG4,Good value for money.,5
06HWBI4NIA,4G speed is impressive.,4
IOTEKC6CX2,Satisfactory experience.,2
VZ4R1B7UT4,Had trouble with international roaming.,4
0Y4OHWP762,4G speed is impressive.,1
PGGG7C5P90,Customer service was very helpful.,3
84FYUOU3BZ,Customer service was very helpful.,2
1RSHBYXUK0,Customer service was very helpful.,3
YMJZKXFY08,4G speed is impressive.,5
E1IC1EOBXZ,Excellent service!,2
KXY2BF27BA,Good network coverage.,4
5BZV0Y2YN1,Excellent service!,1
ORESP426X5,Billing issues observed.,5
NGWTZJBA6L,Facing frequent call drops.,5
O3T1NZEH2V,Good network coverage.,2
NZJIM3Q2DE,Not happy with the service.,4
5J8V94MDYG,4G speed is impressive.,5
PPVMKL4TIN,Satisfactory experience.,3
TF208AUM4R,Good network coverage.,3
D98G131NVR,Facing frequent call drops.,4
2AB8UXMQY8,4G speed is impressive.,3
FU3HND66QC,4G speed is impressive.,2
RKTS5U4HO4,Not happy with the service.,2
WLVQMD4TTF,Good value for money.,1
DE8565V1ZV,Not happy with the service.,1
FOF7C5YYAZ,Good value for money.,4
8JM2NA01Y4,4G speed is impressive.,4
Q3BV1MF5HZ,Excellent service!,5
JMCDX57BR4,Good value for money.,4
98RL1UDPH9,Billing issues observed.,1
6PL1JJZNFS,Good network coverage.,4
9D3N8GKGNI,Billing issues observed.,1
YMEDDUD5LO,Not happy with the service.,1
CHLGWNQYVF,Customer service was very helpful.,2
ZBMGWOHLTL,Billing issues observed.,4
QYN4LN4GVP,Facing frequent call drops.,5
7W9NTFA26Q,Excellent service!,5
Y6TFS6GFB9,Not happy with the service.,5
L91W22QFMU,Good network coverage.,5
9IMZRPSFKW,Good network coverage.,4
XIW5ZUPTFQ,Good value for money.,2
J95YCC5TFK,Had trouble with international roaming.,3
EEIHG0E1D2,Customer service was very helpful.,3
I4KQGMQBAI,Facing frequent call drops.,4
0S8S3J6RZL,Customer service was very helpful.,5
PA4HSN932F,Had trouble with international roaming.,2
HCTW06ZA5J,Facing frequent call drops.,2
GCUSIMK5SH,Customer service was very helpful.,5
