Customer_id,imei_tac,brand_name,model_name,os_name,os_vendor
PPYULIBQBA,4e01acca34b67fbe981830e7e9d2f686,SYMPHONY,"W67, F15, H50, B12",Android,Google
UW7RH2XAYH,71e02e2602c9ae511361976420a419d1,LITEEL,C1,,
6ZDSTYPBN0,26c9f428c2040bc4054a3439b108aec6,SYMPHONY,P7 PRO,,
A0MVPJGAHC,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
1RP4KZIDBU,85a8d4a1657de646f8fc3d528ff36997,LENOVO,A388T,Android,Google
HJPHLKM3AW,d5d3941c48dd590966058d47d6ef9f19,SYMPHONY,"D46I, D56I, D95",Proprietary OS,Proprietary OS
VJEK06PDE3,46a32ee1918b941b7a3d608c606d7acf,XIAOMI,REDMI 4 PREMIUM EDITION DUAL SIM (2016060),Android,Google
Z9UQFI8Y6X,d0f3323948684c08e8ae8bc07021bac0,HEDY,M98,Proprietary OS,Proprietary OS
526ZTHW2O1,1dc97fb8832b3e9d5bc5ccbec5aa1a1e,ITEL,IT5231,,
9543DNNNG7,3bea3687d1bae1016df6e16bc87c39a1,MICROMAX,X088 PLUS,,
CZ8D6EZK3R,157ab71eb007998f57292ac5b8bcbdf1,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
QNRXV5CKW0,99e0ea757888ec2a47c349d5dd0607ed,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
C7SCDF4EW8,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
1S9F7RIA6Z,dfdbe815072630b3c12df3692bfb82d5,SAMSUNG,GALAXY J7 DUOS (SM-J700HDS),Android,Google
BQ9DEX0CY0,f6cb438228163a8bb01a118a54bd6a1b,LAVA,IRIS 50,Android,Google
T4UFZ3HBG5,b66673d313c4b51d8f9c61e3b81d402b,SAMSUNG,GALAXY GRAND PRIME (SM-G531F),Android,Google
VTQBH1PELO,ed0156af819f5fce9bf8e4aaa33be279,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
J712Y10913,8c0f2694f41a63bbf51caabc04a695e1,ITEL,P32,Android,Google
OFKJG6RGKV,9929fb8df1cdb39fafc2e36020713930,SYMPHONY,B55,,
JXRRCSOKXI,a33424249094fe8479c2feb85cc5e26e,,,,
NU5WU7S2BX,d625f2751de4b11c1b3f11daa8124eb5,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google
O78KV7MGW8,13b3f833396c229c1c00a7e5f63e38a8,GFIVE,"L228,QT900,L999,G510,N11",Proprietary OS,Proprietary OS
1QXCITJOU0,b263e1795016fdf030f65af958a8269a,NOKIA,5130 XPRESSMUSIC,Series40,Symbian
I7Y0GCHR4L,3683be765a69bcc5fda5676068dfc6e5,SAMSUNG,GALAXY ACE STYLE (SM-G313HZ),Android,Google
2TWIA3LWCZ,39cb7609cfcfd9de7d7edf28efbed199,MICROMAX,X704,MTK RTOS,Motorola
EEIHG0E1D2,1121babeb5eac3687e1e35bcaa633f18,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian
8NRZKDQF1X,c0584f131ca8a648ab72b8163d265be3,MAXIMUS,MAX908,Android,Google
HZT8WX02ZS,1269194ee612dea34cf4ab49a36c6e67,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google
OXU2L22AAN,e48977f338fc3d297cdbd5d1fdbe292d,OPPO,A37 (A37F),Android,Google
981I7CP8RX,eb87da58ea1f5b9c0fdae4d308bb42c0,WALTON,OLVIO ML7,,
8ALZ0ER9FW,94ece603341ecc719c8884f2d80d5fd0,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
UCIMPSBIH5,7d7412d08ca912015adffdbf88fbad3a,STRAWBERRY,BORSHA,,
YPEAI77RDG,996c1b244d2b92d0156c92552f2c9817,ITEL,IT5320,,
WO9X94EE4A,57a6ebc9228cfce4a86fcd5d4a799f7c,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google
MLZ1I2DVFJ,d515db108edb29117819487e80341f70,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
3D9LNGSBK0,e4619b74dfb39ba19ae9f1a7c4b0db01,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
5GGG22IXCI,c0b25727b73857d0e7a111b636e87ddd,GIONEE,ELIFE E7 MINI,Android,Google
SP9LK15YBD,9827ac5005733e46bd5ca592b6aed076,SAMSUNG,GALAXY J2 DUOS (SM-J200H),Android,Google
PCGSKLXJP7,f46abc4d69e4773caefa72559e3882ef,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
JGE8XLPZ4Z,06e39a9f9333ea685b2a03a73625bc02,ITEL,IT5611,Proprietary OS,Proprietary OS
SJ0X470RGJ,60e81007b7e97f1ed9cf9755a68cf57a,OKAPIA,LITEPRO I,,
M9U30QVNRC,1401ec83c3c70b656abc56d32594da31,MAXIMUS,M86,,
GQX9608O0E,d07566dac88696c51e971499db2cbc77,HTC,DESIRE 820 (0PFJ400),Android,Google
NHUFXILHQX,97846f87514fd43c99b7426bd5aeaf02,SYMPHONY,"D52I, D27, W21",Proprietary OS,Proprietary OS
5J0RX0SL0I,246fbe596470b86d646f790542177af7,SYMPHONY,D19,,
G6IC4N2OH7,4772efde59a3c58e821220f768c421aa,QPHONE,"Q60,Q70,Q80,Q90,Q110",BADA,Samsung
7AVNE1TE11,5f88a8cacffe9eff8ac80a3350e989d2,SYMPHONY,V135,,
08LYNGOM84,0132681362a7601fe8ad28b4bf4dfeeb,TITANIC MOBILE,PHONE T-110,,
EH6MN6RSO1,480f5851701f59ff1db1d7f7332f17a8,SYMPHONY,T95,,
5ERC2S207Y,baad22c5b028c19f411ea1dc39ed9cee,HUAWEI,Y5II (CUN-L03),Android,Google
HEP50IPJZ0,dc6e85540578d3a9e265dc9f13b643f2,SYMPHONY,B20,,
IGUC66MWTZ,cfaf13755880716d40a80aab06262d8e,NOKIA,6 DS (TA-1021),Android,Google
YSNR0ZJQ4Y,88e581b67db0c460c8ba66bbec4d0f7f,SYMPHONY,"B9, FT34, B11I, H50",Proprietary OS,Proprietary OS
FUCUUBCCMS,c1a58f6ed5a318e45312d865d2b1cfd5,HOTWAV,VENUS R8,Android,Google
NBY7VCL2DF,54833e4567f046ea2b54157f187394e8,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
BVT8C2UQ22,8baca01b0f7cccdb3a3e50422a0046bb,SAMSUNG,GALAXY S III NEO (GT-I9301I),Android,Google
XVYITCZORL,44c60d0affd57e62c82f6ae785d76e2a,WALTON,PRIMO EF6,Android,Google
XRK1C8MS1J,7655c5283c78b52206ac046eb316fdab,DBPHONE,D1688,Android,Google
DLNLDLO01P,820952240ad5777230f0b20513372d63,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
GDSY0WMSC8,70a7607817808328fa4eff143bbdc5d4,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
7H2K5R91G9,e3df4cee75698efdab66a0ccb41a6c00,NOKIA,3390B,,
UMDZ3U8LOR,d4245ea9296daa3e90b802c3afc5e00d,SYMPHONY,BL20,,
BE7114TIDK,367e80f39409e2c655717835447ce936,OPPO,CPH1801,Android,Google
K29U8ZYOQH,cf913bbbebac6e7501ef2134e197697b,SAMSUNG,GALAXY J1 (SM-J100F),Android,Google
AAIXCPDM5J,466793229be34fa0990ca7a3175c46f5,,,,
IJAPJPVQH9,e2ad02e2b83a7fadc7149f49db69824d,ITEL,IT7100,,
ZYVR9TKQN2,36b6d959d06a2422bded18364cf030cc,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
13AC0XTQYJ,2f1d1f1e0a4513c982df5a1c9b14f09c,SYMPHONY,ROAR V20,Android,Google
24CTLBA6M1,bd658c186c260aa5e22b3187283f59d0,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
L5C8Y09YR3,44a20916a1e168550bc989600a31412d,SAMSUNG,GALAXY ACE STYLE (SM-G313HZ),Android,Google
TU3JAW40ZV,7a8c518ab3153043d60b27b65235de10,BLEPHONE TECH,K5,,
KFVYO02CG4,f57c19de53ab27d4fbe7455e76915987,ITEL,IT1508,Android,Google
V97NL10QIQ,9f4728bdd3600b8401e4ae3fadc00916,TINMO,F18,,
HJXEMZ6V9C,23bba1d86f99c61e646036b50151165d,LITEEL,LITETEL LT4501,,
P37KB9XHWA,b68c0057469f64fcaa2c66814d4ae90d,SYMPHONY,V75,Android,Google
EEEQKIOROV,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
A5POZE4H2K,f8981cd19cfe276a65bd93ccbf1de9e0,WESTERN,D39,,
9NTX49IO8J,c8c09b9d72f582264e572c3f35e63ce9,WINSTAR,"W500,W600,W700,W800,W900",Proprietary OS,Proprietary OS
3D46RYGY3F,5ef40c22c314cb4b3626d7e113313c3e,LAVA,IRIS 870,Android,Google
1CHB5AA2RV,9dc1255b25c41d8b4b4acb8f23706970,MAXIMUS,M121B,Proprietary OS,Proprietary OS
NMELODZB4M,718333abe7f875283106b224f2f6df5d,NOKIA,1200,Symbian OS,Symbian
JE336EER2F,785c5bf7f68f095ba3ebc12f459a6595,HUAWEI,Y3 (CRO-L22),Android,Google
EFQE6M9MXN,719dad9693479ecfca3058467cdcbd7d,LENOVO,VIBE C2,Android,Google
ATLDQZOJG6,f8a024d7d733e196451fb4bf08f22fd1,WALTON,PRIMO GF6,Android,Google
VVXK38KZ1G,57a6ebc9228cfce4a86fcd5d4a799f7c,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google
ZN61W0G2J9,d03a7ab9f7e78b3cba4f719a740cf139,SYMPHONY,P6,Android,Google
0N9JME8PDW,9e60f606173374f1d557deb68f3bfbb5,WALTON,OLVIO ML9,,
WC903846N7,51c266c5b805b9dc1438ea58b35eb125,LAVA,IRIS 820,Android,Google
CPMUSVYO9T,1341a701c37ddfde2516760c03e9c395,HUAWEI,Y5II (CUN-L03),Android,Google
7QSF51CQ4P,e823086f02ee183481a84b4c766e2975,LENOVO,TAB3 7 ESSENTIAL (TB3-710I),Android,Google
LMAUW2SMX0,4c8088c9ef7e82b31b82d301dabb0f5e,SAMSUNG,GALAXY J5 2016 (SM-J510FN DS),Android,Google
DB2HI07NCA,00fee679f6ac8a4bdd10e211c86ce6d3,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
0CQTZ2BQM7,d46041c84bb3b9c2ee2cfb87bf5b9b18,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320FN),Android,Google
4QUSPJBWRR,719dad9693479ecfca3058467cdcbd7d,LENOVO,VIBE C2,Android,Google
3GDEHVR29E,d0f3323948684c08e8ae8bc07021bac0,HEDY,M98,Proprietary OS,Proprietary OS
BD0D8GW6ZK,a58e91ad1420f03098489bbce6b8524a,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google
WXKKV9TIIB,110f73736e1e1fe0ef5cb8a581bc0ec2,WALTON,OLVIO L22,,
XJOI1QFOCF,2afa5382711c47f9c18928166d914e0f,NOKIA,130,Proprietary OS,Proprietary OS
KUVU0D4VEV,e7f97ddd535bd4cec97fa382b468e919,SAMSUNG,GALAXY S DUOS 3-VE (SM-G316HU-DD),Android,Google
EFU83YE6QF,81f57986e49b78ff417fc225fcddc704,SAMSUNG,GALAXY S7 EDGE (SM-G935FD),Android,Google
VPPDZCBVG8,2dc30162dbd8e7d7f697602c8cdc171c,SAMSUNG,GALAXY STAR (GT-S5280),Android,Google
F2DLJ26VS3,a12899f4142a0ced289142996663403a,SAMSUNG,GALAXY J4 2018 (SM-J400F DS),Android,Google
LIQZZLBCCH,6b6afcfab0293450f30ac2e9fab8c015,KINGSTAR,"KS -C4, KS-C5,KS-C6,KS-C7,KS-C8",,
LQZ8ET92I5,2493bb2670fcc5521be4a026b81f2017,SAMSUNG,GALAXY J2 PRO 2018 (SM-J250F DS),Android,Google
G8LB5RZ8FV,01aefcd8b11716be4aa6b8182e32055b,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google
J6B7ABNB2F,78bc880d03355d5ee19c02ee69251889,WESTERN,D41,,
YMYR5Z1XXE,6baed8e97ba2ccd3b32f4e1488ec539a,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
Z4BN551BRZ,1a53d1972c1f182bc9fd174bc1766a16,SYMPHONY,D10,,
G4K4HDU58O,f0665f7eea33d779c403fc22f0f8143d,NOKIA,"101, 1010",Symbian OS,Symbian
ACPWB1LSR8,a214f011d36d222d6930629d0306198b,ITEL,IT5231,,
WGXBCX6LFN,b4ed54a168b88323e8ded241fb628a96,WALTON,OLVIO MH14,,
EPB1P6R4XC,e3aa5b943144d582aefd9aaac037e7cf,WALTON,PRIMO GH6,Android,Google
RCVXLL6GV9,f2f2e2066639a4d1a4c016af5457a8e4,ITEL,S12,Android,Google
9NQ3GZG19N,1257d95f7208d593f05e9465f04146ea,SYMPHONY,ROAR V95,,
YQGJX378SX,7664583ddfadb8d4f537ccedaed08186,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
699FZF570K,ca4537128d479899523e73a56974bebf,SAMSUNG,GALAXY J5 PRIME DUOS (SM-G570F DS),Android,Google
I4W2ZZ29U7,421ad20eebbfcec5bfea0694df8152f8,HUAWEI,NOVA 3I (INE-LX2),Android,Google
P28ZRAV054,3bbd6d61f40f53b0bc22abbe62ca1d46,SB TEL,"H55, M90, D28, M85",Android,Google
QHQKDKN5KT,7e045a882b2a6eed11ed4aa45a4ff9e7,LENOVO,A2010-A,Android,Google
CZ46CBO6NS,82fad2455ea7a7476d581129b9ddb1d3,SYMPHONY,V42,,
4FAIQBKVKV,9f035899d475aab603178d549ab32b33,SAMSUNG,GALAXY J1 (SM-J100F),Android,Google
MFUCB49NBS,0feb6386b499825cbb2f5bd566784393,LAVA,IRIS 65,Android,Google
XK0JHS3IH1,399d8aaf001996da375ef6be11038e84,WALTON,"OLVIO ML4, L16, ML5, MM11, MM12",Proprietary OS,Proprietary OS
YIN63WZGX8,8bfbcaa7da0549165389ae31159228b6,SAMSUNG,GALAXY J7 DUOS (SM-J700H DD),Android,Google
CZGM5KB9WF,472357714ec6131c1db18838dbb90ac1,KINGSTAR,"M4,X1",,
SPYHG6G4DV,1eec1abead4b4ad07665ff13da3742a9,WINSTAR,"W90,W100,W200,W300,W400",Proprietary OS,Proprietary OS
LWGAMB4ZZW,822d65b2304aa49a5b02e77f0a9374f0,SAMSUNG,GALAXY TAB 3 V,Android,Google
9R4NHWQPN4,3b91b28c977886f58210f219e4a79b5a,SYMPHONY,I10 PLUS,Android,Google
0W57HD5GET,1841068441a4f342381bbae2fb0d415c,SAMSUNG,GALAXY ACE (GT-S5830),Android,Google
XIW5ZUPTFQ,6b2bb055d07963f6d4ae86320561fc9f,NOKIA,1110I,Symbian OS,Symbian
B5NFHA030O,1b4c2437bfe53310394a21e9ef671262,SYMPHONY,V130,,
1WY6405VNO,8f8c19129350154b8a7241d4c8c7accc,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
NI3KFXBI5R,ceedb0948d34706fbd3bfb2c605dc36d,SYMPHONY,B13I,,
5K3LZG5VM5,f6028db2c8618fb1498527636dbe176a,SYMPHONY,B17,,
UY6ZXBU3FB,76752ba00c3bc923b1b8f1d9c126fd2b,SYMPHONY,R20,Android,Google
MQ7E3GA2FK,56dcc22fe85cb21eed0f9864a00e172e,SAMSUNG,GALAXY A3 2017 (SM-A320F),Android,Google
SVL2TUEX2W,a0f576967df3ead6178c3455994dc507,SAMSUNG,GALAXY S9 PLUS (SM-G965F),Android,Google
ZOQ07ZERIV,42116e2cfbf7bee3ae4c4276cf1aaae3,HUAWEI,Y5II (CUN-L03),Android,Google
IDYE4HPOYF,fbb16444bf2d311ce05ea42ec6a5792b,SYMPHONY,"D27, W19, L25",Proprietary OS,Proprietary OS
WLOHQP0SHJ,719f497d78cbec8d710bd4b4e75e7055,SAMSUNG,GALAXY J5 2016 (SM-J510F DS),Android,Google
U7OY7C1S6Y,76b85087941aa96acb314fd0b1d2f051,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
2772AI8GXF,45fed8ecac7843e558645ece980def4b,ENERGY-SISTEM,ENERGY PHONE NEO LITE,Android,Google
ZKZMS6X52A,a19ed3d63012610ee6746e2f0e89849b,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
84INUCO6HY,8a48ed9b03b2a0b1be504f5b409c2983,IMAM TELECOM,Y8,,
X1ANE6AIPC,76752ba00c3bc923b1b8f1d9c126fd2b,SYMPHONY,R20,Android,Google
LWF1459X61,7cd251fa74201b54ecb4e1aaee4722e6,,,,
SJMS05L1Z1,7ae93b68473ab494289b7511161ee86a,RANGS,L1,,
SI6QPHMPZD,24e143abfe2b52f96b5dde22062863a1,PEACE,"P60,P70,P80,P90,P100",Proprietary OS,Proprietary OS
QJAAUE3HNG,6cf01a91347b9410a83ead5ac18bb314,HOTWAV,VENUS R9,Android,Google
C29LOBP35Q,134ce86324bebf44cbe6343631189932,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google
BD4I2WPQTY,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
JY6DVT10UL,f8383ea225dba1935901fa4aadee95c6,SYMPHONY,D19,,
AWGTNLX3O3,0927f2fe27a8d0155e9489b5fe2059fc,,,,
GOJ8O55WL4,cd8f40fb71da3840a2c462a5023408fc,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
M3YBO2QL4D,36d1d68141082c83f3930bc1107827c6,STYLUS,E11,,
GZI15F7PYA,da00e3c9f9efcb96e2bb0782454340b0,FOUR MOBILE,"FOUR B200 (FB200,B200)",,
TIX484R6HR,f30d058c56f68577fefc990f295afefe,FEIJIE,625,Proprietary OS,Proprietary OS
21OUGHHWBJ,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
BVK7523ZAU,c9c6b81c8ff659373c33d57a468efa2d,ERICSSON,BYTWO 9009,Android,Google
BF4357K2BY,7f1fdacd0a1983f8865e151226f38e2c,SYMPHONY,"W65, W32, B9, W85",Android,Google
TEOAP1KVC5,c91ea700bb5c3b3f2bbbe2348e4e740f,,,,
0NY7LZH2EL,9d2ec44102ff29c351e96f8f2d8dcadd,ITEL,IT2180,Proprietary OS,Proprietary OS
CZ2490GVJ9,42a21803619d5c685c93c022cec55638,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
DC8MVEWL1C,6db39136fb0b43708f744c8889882962,SAMSUNG,GALAXY Y DUOS (GT-S6102),Android,Google
ASK8W70WH1,defbd45ffdc207b8f1e92f2714480fa1,SAMSUNG,GALAXY A3 DUOS (SM-A310F DS),Android,Google
035LJIKNF6,8d430ee7f078cd82f525365394740e63,SYMPHONY,"B9I, W69, L20",Proprietary OS,Proprietary OS
3S9Z3L8KWE,74f8e4562c436ddb0e8c60f06473d979,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
9X5ZBI4598,c11b65d7c4da35ae7ea8182078953df0,SYMPHONY,V110,Android,Google
K2EK35DM5K,e1214414204e38ab3d9973902c834b43,WALTON,PRIMO NH LITE,Android,Google
MF7R2PM6LF,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
IWCPW3M599,e56ad4e7300b43be02b451cad235a5b8,RIYA,"ORANGE PHONE A1,B100,E90,N101,K70,J6,B200,E60,N70",Proprietary OS,Proprietary OS
SPL6XI6HWS,b09e2b88d8ca423d337dcce4139f811c,NOKIA,"100, 1000",Symbian OS,Symbian
YNBRZQJICZ,d4245ea9296daa3e90b802c3afc5e00d,SYMPHONY,BL20,,
F95AAOL1CW,fc870d1f39639a9bcc642d5d2527a908,WINSTAR,"W57,W58,W67,W68,W77",Android,Google
BP0RP56R25,ec0d5d07654f52c6088732755141936c,WALTON,OLVIO L11,,
K03I39KLLJ,0ad4bdf9fa2c70beb36bc0dbdd6b0c7c,LITEEL,LT1803,,
W915G7NKAB,aa67a849e81f873dd1031fbbbd1c1e0f,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
M6M9G57UHD,d47569ccac52204b4c6dd66159b7944e,SAMSUNG,SM-J600G DS,Samsung OS,Samsung
XF4K5D8D8W,71a90dfa09f958637e1577303f62e228,SYMPHONY,V47,Android,Google
D79A7U03TV,1dfa045639530cabb5df30b3096c22c4,MAXIMUS,M266S,Proprietary OS,Proprietary OS
KMYTYRN35S,8e94f5e35c625ea54ad10696ae7c5759,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
QHTN4LECID,261181addf07659be6652f4638a94703,SYMPHONY,V85,,
TK7ZD2EJ6N,5764f1118523621e38a0da0704d45956,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
N9KPHE4K1X,46e175b2499709d3bce748fe67a09937,WESTERN,D24,,
AIU85ON20R,27fe02bc6d17c6ad01c1c6d9f6d8f2de,NOKIA,"1280, 1282",Symbian OS,Symbian
C15MIBXY1G,0f401c0cb709c3d95034a7ee65931608,XIAOMI,REDMI NOTE 5A PRIME (MDG6S),Android,Google
WFR2OADMCF,a838d0b67fc0def966d330b8e9c3f638,OPPO,A37 (A37FW),Android,Google
93ZW2NHBYK,f8383ea225dba1935901fa4aadee95c6,SYMPHONY,D19,,
D1WLV9VXRO,d166acdfcc1900a56ea15a78286f6c70,SYMPHONY,I90,,
R77UFXJNL9,34283700c6d3d6b0ed893d8da71f4d73,SB TEL,"SYMPHONY D29, L18, STUDIO 50",Proprietary OS,Proprietary OS
2X423G172J,ff325dcaf407716343296deb33d70021,NOKIA,"105, 1050 (RM-908)",Series30,Symbian
OHSPGEPPWR,d797bd159288b202ff83596d6f29bc2a,ITEL,P11,Android,Google
51NE4QXX5P,f03c3d506b6e467cb80b3957050383ba,SAMSUNG,GALAXY J4 2018 (SM-J400F DS),Android,Google
TIXZ162K3L,b68c0057469f64fcaa2c66814d4ae90d,SYMPHONY,V75,Android,Google
KEA4URLADD,e2cdf83531e82474586b428307b753ab,HUAWEI,MEDIAPAD T1 7.0,Android,Google
MS8DQM3DOF,b4ed54a168b88323e8ded241fb628a96,WALTON,OLVIO MH14,,
M7KLXP4819,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
V7JS4340VL,c62527c91a04f64b48f761d15ed21983,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
KZADSZBRJV,bf4078d4555105bac91840dfb825c081,SAMSUNG,GALAXY GRAND PRIME (SM-G530H DV),Android,Google
0OPZ3MPCFM,b903685dbba34307adfbec131e312464,WINSTAR,"W111,W222,W333,W444,W555",Proprietary OS,Proprietary OS
OSNHI1FCDA,3ee4eac05590704299ff72237c347527,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google
W6BD5PUT89,d5458527d609b565bce8747ec37798b6,WALTON DIGI-TECH,PRIMO EF7,Android,Google
S9NQ5NTL0Y,9e0e9b2285ee0839224661779db751eb,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google
OZYN8Y20A8,dc93459f86a43d0b30566b7abb0e3168,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google
TZJ8Z2HJMX,28d402edcf2800bdfd5dd3c0ff30d7fe,ITEL,IT5231,,
O32N20I8JZ,58cc15d9c7839b9ea8feed1888dee6fb,SYMPHONY,"L22, T49, D26, W70Q, V30",Proprietary OS,Proprietary OS
KR6G7QXBRD,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
YOGRQPY999,d284da35df0f5ae63c85665c363943f1,WALTON,OLVIO L10,,
2K7KYDZ170,d85c9379fdf0ef707388f2e9f5199a6b,SYMPHONY,L16,,
FGSP28JK07,aca601ba90b8f5f61cc83164f0140e55,SAMSUNG,GALAXY J5 DUOS (SM-J500F DS),Android,Google
ZGPCJADWB3,96304916129abd6e8d118ef87ff0a5b0,SAMSUNG,GALAXY A7 2016 (SM-A710S),Android,Google
MEFNYITHFR,638748d45c096536851b5564a1122798,SYMPHONY,D22,,
37SNZ8CYHE,adbedbb9e000e398f8ed8fab24da718c,QUARTEL INFOTECH,M243M,,
PPZGUMLASP,dc6e85540578d3a9e265dc9f13b643f2,SYMPHONY,B20,,
2T9VRUWMF2,a34797205ed7f3c9ea6420b0f26f4acf,GAMMA,GIVA 101,,
LCUJ2RKMWB,0261192858bf2f766e60627f6b13f28a,NOKIA,7610,Series60,Symbian
DR44MCWFDS,12b94cba8642157d3b79ff861ed88c87,SAMSUNG,GALAXY V PLUS DUOS (SM-G318HZ DD),Android,Google
Q5FYOEBACH,59e3905d39681e7581df5c62e2c5c625,HUAWEI,MEDIAPAD T1 7.0,Android,Google
LTQA7AQIP0,3fb5a9034aee80f5b3be355a4f80f18d,SYMPHONY,BL80,,
96S0KIDG8R,8f8c19129350154b8a7241d4c8c7accc,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
K1CTBADP8S,902670ed4d10098c69184669bc28a785,SAMSUNG,GALAXY J5 2016 (SM-J510F DS),Android,Google
RW8VX3XK7O,134ce86324bebf44cbe6343631189932,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google
WV5780XR9L,3f763c3e69cd1c43d470c1ad63a8a9ad,SAMSUNG,GALAXY NOTE 5 TD-LTE (SM-N920I),Android,Google
U6BRUWA4NG,902b57894f9b9bb8b16580f14bfa661e,NOKIA,"1280, 1282",Symbian OS,Symbian
UWON2ANTFV,afbd233338d20188b1884fbe779df828,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
O3T1NZEH2V,3152ab0f1cc17f183a5f95913eb09041,LEPHONE,LECOM 3100,,
F609ZGEN7Y,40e5e13d8307b8345fdc079db8289e34,STRAWBERRY,"MIRACLE III, QX10, ANGEL, DX10, FIESTA",Android,Google
5F4I0T4481,5b88b86f5d0cf6f5aca4122f16249dfd,SYMPHONY,"BL50, W18, P5, A50",Proprietary OS,Proprietary OS
08FC2FW7DP,5f889d92c502d9d5f1218f49bddafc34,WALTON,"L14, L15, L18, L20, L23",Proprietary OS,Proprietary OS
VD7VGDE4MC,a209fc1647f428025f327b6c198a4bfa,HTC,EXCALIBUR,Windows Mobile,Microsoft
AOR6NG081O,8ae5fbf2f842e607e97c4a12b226a7af,LAVA,IRIS X1 ATOM,Android,Google
BKMTXYVB36,e46c0b05520da8106b81861e33b2da65,LITEEL,LITETEL LT1801,,
CUA1IPO5JC,60ff8c40b5b71231edb53293889cf13d,XIAOMI,REDMI NOTE 4X (2016101),Android,Google
PEO4OC333K,2b89bb9bade30c7c962b1ad82a9ca6b6,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
L1QS15B10A,872ec2733e21c6d800555733062290e2,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
U9NQZTDEJM,5d149b87fd1a7a0114edd3b4bf8a2a4c,HUAWEI,Y3II (LUA-L03),Android,Google
N4O5RM758S,be72759939640427b4c9c350a689c52b,SYMPHONY,V75,Android,Google
8ZAV51S97H,3701557456d3b2b2fb9c0ab34128e7b4,SAMSUNG,GALAXY ACE STYLE LTE (SM-G357FZ),Android,Google
YEV0XI974J,6544e11dd8b24ce61ac1c202444d501f,INFINIX,HOT S3 (X573),Android,Google
MZIK56M9LY,9261a7120765afbb60b79e539999b024,WALTON DIGI-TECH,OLVIO L6,,
JA6NR1VOFC,350e1c307e6b3985eabf9b4573d52440,SAMSUNG,GALAXY MINI (GT-S5570),Android,Google
